user_id,course_id,rating,completed,time_spent,clicks,progress,enrolled_on,review
U133,C28,5,1,33,12,99,2024-11-08,"Outdated content, needs refresh."
U133,C39,3,1,8,26,22,2025-03-24,Very interactive and engaging.
U133,C56,5,1,56,22,10,2025-08-16,Well-structured and practical.
U133,C12,1,1,60,23,75,2024-03-11,Loved the instructor's style.
U133,C44,2,1,28,2,59,2024-12-12,Loved the instructor's style.
U133,C50,1,0,56,16,58,2025-02-16,Needs more real-world examples.
U133,C24,1,1,17,14,43,2025-02-18,Loved the instructor's style.
U133,C55,1,1,12,10,45,2025-07-24,Very interactive and engaging.
U133,C20,1,1,21,10,81,2024-03-17,"Great course, learned a lot!"
U133,C37,5,0,23,24,4,2024-03-05,Very interactive and engaging.
U133,C40,2,0,6,18,12,2025-06-11,Well-structured and practical.
U134,C64,1,0,21,12,4,2023-11-23,Well-structured and practical.
U134,C56,5,0,25,17,92,2023-09-09,"Too basic, but good for beginners."
U134,C36,3,1,28,13,2,2025-04-23,Well-structured and practical.
U134,C45,3,0,54,30,55,2024-06-14,"Too basic, but good for beginners."
U134,C59,2,1,20,20,65,2024-03-18,Challenging but rewarding.
U134,C32,1,1,37,16,27,2024-04-18,Very interactive and engaging.
U134,C68,3,0,18,17,85,2025-03-31,"Great course, learned a lot!"
U134,C73,5,1,59,6,86,2024-12-13,Loved the instructor's style.
U134,C76,3,0,27,7,2,2024-05-05,Very interactive and engaging.
U135,C36,3,0,5,20,36,2024-06-08,"Outdated content, needs refresh."
U135,C35,5,1,41,20,42,2025-01-18,Very interactive and engaging.
U135,C60,4,0,22,11,40,2024-05-14,Needs more real-world examples.
U135,C77,4,0,30,28,95,2024-02-24,"Outdated content, needs refresh."
U135,C41,2,0,44,13,32,2024-11-19,Very interactive and engaging.
U135,C13,1,0,41,16,71,2024-02-01,Needs more real-world examples.
U135,C29,1,0,48,17,47,2023-09-26,Loved the instructor's style.
U135,C74,3,1,29,22,59,2025-07-14,"Great course, learned a lot!"
U135,C3,2,0,40,12,72,2023-12-28,Very interactive and engaging.
U136,C3,2,1,36,14,45,2024-08-05,Challenging but rewarding.
U136,C37,4,1,21,25,46,2023-10-28,"Too basic, but good for beginners."
U136,C72,3,1,15,28,51,2025-04-07,"Outdated content, needs refresh."
U136,C63,4,1,53,30,57,2023-12-14,Well-structured and practical.
U136,C31,2,1,19,1,68,2023-09-18,Needs more real-world examples.
U136,C49,4,0,44,30,12,2024-03-12,Very interactive and engaging.
U136,C69,5,1,27,14,24,2024-06-01,"Great course, learned a lot!"
U136,C17,5,0,9,20,79,2024-12-25,"Too basic, but good for beginners."
U136,C75,5,1,2,11,78,2023-11-02,Challenging but rewarding.
U136,C16,2,1,44,3,47,2025-07-04,"Great course, learned a lot!"
U136,C13,5,1,36,17,24,2023-12-08,Well-structured and practical.
U136,C51,4,1,47,28,30,2025-02-10,Well-structured and practical.
U136,C28,4,0,21,5,37,2025-06-12,"Too basic, but good for beginners."
U136,C68,1,0,37,15,58,2024-03-23,Challenging but rewarding.
U136,C15,5,1,16,26,22,2023-11-06,"Outdated content, needs refresh."
U136,C38,5,0,52,20,42,2024-01-03,Well-structured and practical.
U136,C23,2,1,47,3,0,2024-02-23,"Great course, learned a lot!"
U136,C56,4,1,56,13,9,2024-04-12,Very interactive and engaging.
U137,C69,5,1,28,26,15,2025-07-18,"Too basic, but good for beginners."
U137,C16,2,1,49,27,74,2025-06-10,"Too basic, but good for beginners."
U137,C78,2,1,27,22,43,2025-02-22,Well-structured and practical.
U137,C80,2,1,14,9,12,2023-11-20,Needs more real-world examples.
U137,C4,1,1,58,23,62,2024-02-06,Challenging but rewarding.
U137,C57,3,1,19,23,56,2025-05-28,Needs more real-world examples.
U137,C62,4,1,37,9,76,2024-12-29,"Great course, learned a lot!"
U137,C8,2,0,34,10,3,2024-12-12,Challenging but rewarding.
U137,C38,3,1,46,10,39,2025-02-18,Well-structured and practical.
U137,C51,5,1,31,23,56,2024-09-19,Loved the instructor's style.
U137,C6,2,0,10,20,37,2025-07-20,Very interactive and engaging.
U137,C47,3,0,2,28,27,2024-01-08,Loved the instructor's style.
U137,C52,2,0,17,12,92,2023-12-10,Very interactive and engaging.
U138,C80,1,1,15,10,26,2024-01-26,Challenging but rewarding.
U138,C22,2,1,39,25,93,2024-07-15,"Too basic, but good for beginners."
U138,C45,2,1,32,15,72,2023-12-03,"Great course, learned a lot!"
U138,C20,5,0,48,7,46,2024-01-23,"Great course, learned a lot!"
U138,C76,4,0,22,17,8,2025-07-15,Loved the instructor's style.
U138,C65,5,0,52,2,57,2024-06-08,Challenging but rewarding.
U138,C41,2,1,52,24,23,2025-07-30,Challenging but rewarding.
U138,C67,2,1,12,2,77,2024-03-31,Loved the instructor's style.
U138,C48,5,1,6,24,24,2024-05-21,"Too basic, but good for beginners."
U138,C49,2,1,4,7,29,2024-12-04,Challenging but rewarding.
U138,C63,5,1,30,4,68,2023-09-10,"Great course, learned a lot!"
U138,C79,3,0,13,16,14,2024-12-12,"Outdated content, needs refresh."
U138,C68,1,1,13,4,69,2023-10-08,Challenging but rewarding.
U138,C62,5,1,20,19,1,2025-04-12,Very interactive and engaging.
U138,C23,1,1,50,21,24,2024-04-28,"Outdated content, needs refresh."
U138,C73,1,1,49,14,76,2024-01-30,Loved the instructor's style.
U138,C71,4,0,22,17,61,2023-10-27,Loved the instructor's style.
U138,C1,3,1,56,18,31,2024-03-18,Needs more real-world examples.
U138,C43,3,1,41,15,14,2025-05-19,Well-structured and practical.
U138,C61,4,0,21,29,65,2024-02-03,"Outdated content, needs refresh."
U139,C21,4,0,44,10,78,2024-03-15,Challenging but rewarding.
U139,C23,5,0,21,6,24,2025-04-20,Very interactive and engaging.
U139,C9,2,0,40,22,20,2024-08-30,Needs more real-world examples.
U139,C56,5,1,42,20,100,2023-09-26,Very interactive and engaging.
U139,C39,3,0,60,9,60,2024-04-05,Loved the instructor's style.
U139,C13,3,0,20,11,93,2023-09-25,Needs more real-world examples.
U139,C57,3,1,20,14,72,2025-03-06,Very interactive and engaging.
U139,C44,4,0,49,13,7,2024-04-06,Very interactive and engaging.
U139,C69,3,0,30,25,35,2025-02-20,"Great course, learned a lot!"
U139,C24,2,0,43,23,32,2024-04-16,Loved the instructor's style.
U139,C25,3,0,21,14,48,2025-05-26,Needs more real-world examples.
U139,C14,5,0,52,7,79,2024-10-31,"Outdated content, needs refresh."
U139,C30,3,0,5,8,20,2024-05-28,Needs more real-world examples.
U139,C28,4,1,3,25,84,2023-11-15,Very interactive and engaging.
U139,C40,4,0,18,20,75,2025-08-29,Very interactive and engaging.
U139,C65,1,0,4,21,43,2025-07-27,Loved the instructor's style.
U139,C66,5,1,29,30,36,2025-03-12,"Too basic, but good for beginners."
U139,C80,4,0,57,24,9,2024-03-29,Needs more real-world examples.
U139,C50,4,0,56,5,75,2024-01-14,Loved the instructor's style.
U139,C34,5,0,36,3,56,2025-06-30,Challenging but rewarding.
U140,C74,4,0,30,12,42,2025-07-15,Challenging but rewarding.
U140,C70,3,1,39,24,2,2023-11-06,Well-structured and practical.
U140,C34,1,1,28,13,62,2025-02-04,"Great course, learned a lot!"
U140,C72,5,0,59,17,47,2025-08-05,"Great course, learned a lot!"
U140,C68,5,1,3,17,41,2023-12-07,"Outdated content, needs refresh."
U140,C38,3,1,41,3,94,2024-08-09,"Too basic, but good for beginners."
U140,C3,5,0,36,25,14,2023-11-19,Well-structured and practical.
U140,C18,5,0,37,30,59,2023-09-30,Challenging but rewarding.
U140,C9,1,1,53,9,59,2024-02-11,"Outdated content, needs refresh."
U140,C41,2,1,5,6,82,2024-03-22,Needs more real-world examples.
U140,C47,4,1,57,1,51,2023-10-26,Loved the instructor's style.
U140,C58,1,1,2,1,28,2025-08-01,Needs more real-world examples.
U140,C28,4,0,17,28,28,2025-02-03,Needs more real-world examples.
U140,C24,5,1,42,22,25,2025-08-20,Needs more real-world examples.
U140,C42,5,0,13,25,18,2024-04-22,Challenging but rewarding.
U141,C24,3,0,28,9,29,2024-12-08,Challenging but rewarding.
U141,C13,3,0,9,29,56,2024-09-26,"Too basic, but good for beginners."
U141,C4,4,0,29,28,95,2025-07-11,Challenging but rewarding.
U141,C69,4,0,29,15,51,2025-06-26,Challenging but rewarding.
U141,C6,2,1,38,27,15,2023-10-07,"Too basic, but good for beginners."
U141,C17,2,0,11,25,26,2024-08-09,"Too basic, but good for beginners."
U141,C70,4,1,48,11,53,2024-05-12,Challenging but rewarding.
U141,C45,2,0,52,17,46,2023-11-08,"Outdated content, needs refresh."
U141,C9,3,0,30,1,0,2024-07-26,Very interactive and engaging.
U141,C42,4,1,55,4,45,2024-03-02,Needs more real-world examples.
U141,C41,3,0,28,28,83,2025-04-03,Loved the instructor's style.
U141,C30,2,0,42,21,49,2023-09-13,"Outdated content, needs refresh."
U141,C27,1,1,47,21,41,2024-12-16,"Great course, learned a lot!"
U141,C26,2,0,12,19,1,2025-08-17,Well-structured and practical.
U142,C18,4,0,12,30,66,2025-04-23,Well-structured and practical.
U142,C61,2,1,57,30,14,2024-11-03,Well-structured and practical.
U142,C5,1,1,14,10,51,2024-12-26,Needs more real-world examples.
U142,C8,3,1,2,26,3,2025-07-28,Needs more real-world examples.
U142,C27,1,1,3,24,18,2024-03-27,Very interactive and engaging.
U142,C38,1,1,49,20,92,2024-01-29,Well-structured and practical.
U142,C48,2,0,1,12,28,2024-07-08,"Too basic, but good for beginners."
U142,C54,4,0,8,16,59,2024-03-27,Very interactive and engaging.
U142,C21,5,1,9,28,77,2024-01-09,"Great course, learned a lot!"
U143,C61,2,0,15,22,10,2024-05-15,"Too basic, but good for beginners."
U143,C80,4,1,57,20,13,2024-03-10,Challenging but rewarding.
U143,C33,2,1,12,24,84,2024-04-01,Loved the instructor's style.
U143,C17,3,1,43,19,66,2025-06-08,Loved the instructor's style.
U143,C42,2,1,28,12,84,2025-07-25,Well-structured and practical.
U143,C70,5,0,48,29,49,2024-12-28,"Great course, learned a lot!"
U143,C47,2,0,1,5,81,2025-07-30,"Great course, learned a lot!"
U143,C13,2,0,26,11,1,2025-01-30,"Outdated content, needs refresh."
U143,C62,4,1,13,21,73,2024-05-05,Very interactive and engaging.
U143,C64,4,0,30,20,33,2024-04-21,"Outdated content, needs refresh."
U143,C26,1,1,42,25,65,2024-04-10,Needs more real-world examples.
U143,C77,3,0,17,11,62,2024-05-22,"Outdated content, needs refresh."
U143,C29,1,1,49,17,33,2024-08-27,"Too basic, but good for beginners."
U143,C66,3,1,42,1,69,2024-01-08,Well-structured and practical.
U144,C30,3,1,28,18,10,2024-04-08,Well-structured and practical.
U144,C59,4,0,10,27,87,2024-08-03,Challenging but rewarding.
U144,C15,1,0,47,24,45,2024-11-26,Well-structured and practical.
U144,C16,5,0,52,18,46,2024-11-11,Challenging but rewarding.
U144,C71,5,0,24,6,12,2023-12-22,Well-structured and practical.
U144,C38,5,0,54,30,96,2025-02-19,Well-structured and practical.
U144,C17,5,1,55,7,35,2024-01-06,"Great course, learned a lot!"
U144,C45,4,1,25,29,66,2025-04-02,Very interactive and engaging.
U145,C60,2,1,51,6,82,2024-05-18,Very interactive and engaging.
U145,C42,4,0,16,27,44,2023-12-01,"Too basic, but good for beginners."
U145,C18,2,1,9,29,51,2025-01-23,"Too basic, but good for beginners."
U145,C39,5,0,14,15,18,2024-03-23,Loved the instructor's style.
U145,C1,3,0,41,4,66,2024-06-29,Loved the instructor's style.
U145,C10,5,0,50,21,76,2024-09-18,"Outdated content, needs refresh."
U145,C33,2,1,20,27,15,2024-03-29,"Outdated content, needs refresh."
U145,C72,2,0,57,25,92,2025-03-05,Needs more real-world examples.
U145,C40,3,0,25,27,32,2024-02-26,"Too basic, but good for beginners."
U145,C27,4,1,38,6,90,2025-02-06,"Outdated content, needs refresh."
U145,C9,3,0,34,4,11,2024-07-24,Needs more real-world examples.
U145,C8,2,1,54,23,55,2023-12-25,Very interactive and engaging.
U145,C53,1,0,56,25,35,2025-04-25,Loved the instructor's style.
U145,C78,3,1,27,22,32,2024-12-15,Needs more real-world examples.
U145,C19,1,0,7,23,62,2025-08-18,Challenging but rewarding.
U145,C62,5,1,15,19,55,2024-01-04,Loved the instructor's style.
U145,C21,1,1,36,20,72,2025-05-22,Very interactive and engaging.
U145,C49,5,1,3,20,13,2024-01-22,"Too basic, but good for beginners."
U145,C52,5,0,8,25,30,2024-03-09,Needs more real-world examples.
U145,C61,5,1,53,13,91,2024-03-04,"Great course, learned a lot!"
U146,C57,4,1,23,27,87,2024-04-14,Needs more real-world examples.
U146,C59,3,0,18,15,100,2023-10-01,"Great course, learned a lot!"
U146,C74,3,1,45,21,33,2025-08-06,Well-structured and practical.
U146,C67,2,1,48,13,96,2024-06-28,Needs more real-world examples.
U146,C5,2,1,55,3,42,2023-11-05,Needs more real-world examples.
U146,C52,5,0,21,27,39,2024-08-04,"Too basic, but good for beginners."
U146,C56,1,1,21,20,63,2024-02-01,Well-structured and practical.
U146,C4,4,0,17,28,90,2024-12-09,"Outdated content, needs refresh."
U146,C28,3,1,52,15,46,2023-10-12,Well-structured and practical.
U146,C24,2,1,2,4,24,2023-10-19,Loved the instructor's style.
U146,C73,5,1,49,18,68,2024-04-12,Well-structured and practical.
U146,C43,4,0,13,3,11,2025-05-17,Very interactive and engaging.
U146,C13,3,0,46,11,68,2024-01-20,Needs more real-world examples.
U146,C38,4,0,59,13,13,2024-08-31,Loved the instructor's style.
U146,C53,5,0,21,8,56,2024-12-01,"Great course, learned a lot!"
U146,C70,2,0,43,9,3,2024-02-29,"Outdated content, needs refresh."
U147,C29,4,0,27,6,66,2024-05-20,Very interactive and engaging.
U147,C32,5,1,48,9,90,2025-07-28,Needs more real-world examples.
U147,C80,3,1,24,12,30,2025-08-08,Needs more real-world examples.
U147,C57,5,1,5,23,17,2025-02-28,Needs more real-world examples.
U147,C28,2,0,7,30,100,2024-02-11,"Outdated content, needs refresh."
U147,C19,5,1,7,26,77,2024-12-08,Challenging but rewarding.
U147,C2,3,0,30,9,73,2023-12-14,"Great course, learned a lot!"
U147,C38,4,1,32,19,55,2023-12-24,"Too basic, but good for beginners."
U147,C79,2,0,36,15,71,2023-10-26,"Great course, learned a lot!"
U147,C3,3,1,56,23,18,2023-10-18,"Too basic, but good for beginners."
U147,C62,3,0,47,9,72,2024-08-26,Loved the instructor's style.
U147,C77,1,1,28,23,97,2025-07-14,Well-structured and practical.
U148,C28,5,0,34,14,93,2023-10-04,Well-structured and practical.
U148,C58,2,0,39,25,97,2025-06-01,Well-structured and practical.
U148,C40,2,0,42,30,63,2025-02-11,"Too basic, but good for beginners."
U148,C69,3,0,7,13,73,2025-03-13,Very interactive and engaging.
U148,C39,4,1,45,16,17,2024-10-31,Needs more real-world examples.
U148,C43,2,0,20,12,22,2024-03-16,Very interactive and engaging.
U148,C30,3,1,6,6,33,2025-01-15,Very interactive and engaging.
U148,C73,2,0,23,21,81,2025-08-11,"Too basic, but good for beginners."
U148,C66,3,1,49,4,67,2025-07-07,Loved the instructor's style.
U148,C53,1,0,36,2,87,2024-09-11,Needs more real-world examples.
U148,C19,1,0,1,17,1,2024-03-03,"Great course, learned a lot!"
U148,C41,3,1,20,1,72,2024-02-02,Needs more real-world examples.
U148,C1,1,0,13,21,79,2024-05-03,"Outdated content, needs refresh."
U148,C7,2,0,23,4,87,2024-08-10,Well-structured and practical.
U148,C46,5,1,37,6,56,2023-09-10,Well-structured and practical.
U148,C16,5,0,53,27,56,2024-04-06,"Great course, learned a lot!"
U148,C10,5,0,60,18,15,2024-02-02,Loved the instructor's style.
U149,C14,1,0,22,8,46,2024-04-21,Well-structured and practical.
U149,C45,2,1,13,26,51,2024-07-29,"Great course, learned a lot!"
U149,C24,3,0,59,30,61,2025-04-22,"Too basic, but good for beginners."
U149,C76,5,0,43,21,41,2024-01-18,Very interactive and engaging.
U149,C67,5,0,19,11,17,2024-03-09,"Outdated content, needs refresh."
U149,C22,2,1,41,14,51,2024-01-11,Very interactive and engaging.
U149,C13,4,0,32,1,62,2025-08-02,"Too basic, but good for beginners."
U149,C64,3,1,40,13,39,2024-03-17,"Outdated content, needs refresh."
U149,C25,3,0,34,27,5,2024-04-16,Challenging but rewarding.
U149,C20,1,1,58,19,95,2024-10-05,Well-structured and practical.
U149,C44,3,0,35,1,6,2023-10-29,Loved the instructor's style.
U149,C59,4,0,23,18,6,2025-02-11,Very interactive and engaging.
U149,C50,5,0,33,12,87,2024-11-19,"Great course, learned a lot!"
U149,C58,2,0,30,6,28,2025-04-28,Needs more real-world examples.
U150,C27,2,0,60,10,0,2025-02-04,Challenging but rewarding.
U150,C64,3,0,25,27,29,2024-11-14,Needs more real-world examples.
U150,C80,4,0,10,5,76,2024-11-04,Challenging but rewarding.
U150,C74,5,1,57,30,54,2023-11-14,Loved the instructor's style.
U150,C2,2,1,27,23,1,2023-10-18,Very interactive and engaging.
U150,C6,4,1,18,27,24,2024-04-25,"Outdated content, needs refresh."
U150,C49,3,0,41,23,50,2024-02-18,"Great course, learned a lot!"
